,BCOM,US_2Y_TREAS,EM_AGG_USD,US_BOND_TR,HY_TR,IG_CORP_TR,SKEW,VIX,VVIX,MOVE,PUT_CALL,CDX_HY_5Y,CDX_IG_5Y,HY_OAS,MSCI_EAFE,SPY_EPS,SPY_PE,IGOV,OIL,UNEMP,ECO_SURPRISE,FCI
2000-11-29,110.9126,5.647,257.1845,910.05,1064.17,1064.17,111.64,27.49,,78.17,0.79,,,8.0,1449.06,1426.57,22.5982,,32.68,,-0.063,-1.133
2000-11-30,111.5902,5.613,256.5747,913.73,1069.71,1069.71,110.67,29.65,,91.93,0.67,,,8.29,1442.76,1458.29,23.1478,,31.88,,-0.119,-1.242
2000-12-01,110.3136,5.604,256.5733,911.58,1066.6,1066.6,112.54,27.48,,87.69,0.58,,,8.28,1462.92,1436.51,23.1742,,30.17,,-0.257,-1.398
2000-12-04,112.1747,5.604,256.1128,912.2,1066.94,1066.94,112.8,27.78,,86.68,0.62,,,8.41,1467.3,1436.23,23.1773,,29.34,,-0.232,-1.202
2000-12-05,110.4997,5.469,258.467,916.2,1071.62,1071.62,109.78,24.99,,88.83,0.6,,,8.61,1484.67,1426.46,23.0197,,27.79,,-0.277,-1.273
2000-12-06,114.118,5.426,259.2942,920.48,1077.58,1077.58,109.42,25.07,,93.69,0.54,,,8.66,1484.92,1434.32,23.1465,,28.01,,-0.277,-1.373
2000-12-07,113.1953,5.434,259.1283,921.18,1078.36,1078.36,109.66,25.34,,98.22,0.7,,,8.66,1480.43,1436.28,23.1781,,27.47,,-0.283,-1.394
2000-12-08,113.0858,5.442,259.9277,920.13,1077.35,1077.35,112.56,22.41,,98.44,0.55,,,8.61,1480.82,1408.99,22.7377,,26.56,,-0.248,-1.296
2000-12-11,116.0914,5.526,260.5633,920.02,1077.6,1077.6,109.46,23.51,,96.04,0.52,,,8.57,1500.38,1402.03,22.6254,,27.54,,-0.302,-1.182
2000-12-12,113.2493,5.518,259.987,920.58,1078.83,1078.83,113.11,24.88,,96.16,0.61,,,8.47,1496.3,1387.02,22.3692,,27.06,,-0.302,-1.172
2000-12-13,111.4166,5.432,259.4866,923.58,1083.96,1083.96,113.35,23.63,,96.16,0.62,,,8.44,1488.71,1364.59,22.0074,,25.14,,-0.302,-1.203
2000-12-14,110.0598,5.407,260.0885,926.24,1087.56,1087.56,113.3,24.86,,101.26,0.86,,,8.45,1481.63,1329.78,21.446,,25.36,,-0.274,-1.291
2000-12-15,112.056,5.371,260.2947,927.02,1087.26,1087.26,111.97,26.55,,110.01,0.91,,,9.04,1465.34,1374.17,22.162,,25.89,,-0.275,-1.336
2000-12-18,112.967,5.32,261.1866,927.9,1088.4,1088.4,112.26,27.7,,115.05,0.51,,,8.45,1467.79,1374.62,22.1693,,26.24,,-0.275,-1.546
2000-12-19,113.1808,5.345,262.5482,927.0,1086.89,1086.89,112.15,27.17,,104.38,0.66,,,8.38,1467.03,1349.97,21.7717,,25.0,,-0.275,-1.638
2000-12-20,111.6346,5.208,263.0009,930.28,1091.37,1091.37,110.16,31.74,,124.48,0.67,,,8.42,1448.25,1342.13,21.6453,,22.97,,-0.307,-1.593
2000-12-21,111.9795,5.147,263.2388,932.04,1091.65,1091.65,110.51,29.66,,121.36,0.61,,,8.5,1438.59,1388.76,22.3968,,23.61,,-0.267,-2.177
2000-12-22,111.5417,5.076,263.9422,933.01,1093.29,1093.29,111.3,27.55,,121.36,0.57,,,8.53,1448.65,1396.93,22.5286,,23.66,,-0.296,-2.573
2000-12-26,112.3812,5.126,264.2312,932.71,1093.0,1093.0,110.78,28.73,,114.17,0.96,,,8.54,1461.32,1398.13,22.548,,23.66,,-0.296,-2.779
2000-12-27,112.9431,5.177,264.3848,930.61,1090.07,1090.07,111.36,28.14,,102.13,0.69,,,8.47,1477.21,1364.9,22.0121,,24.04,,-0.298,-1.96
2000-12-28,112.5688,5.154,264.6465,929.97,1088.88,1088.88,110.47,26.57,,105.33,0.56,,,8.44,1478.39,1364.44,22.0045,,23.71,,-0.295,-1.844
2000-12-29,114.6134,5.096,265.0728,930.68,1089.65,1089.65,111.04,26.85,,104.91,0.56,,,8.49,1492.41,1379.58,22.2487,,23.87,,-0.275,-1.548
2001-01-02,111.4511,4.862,265.2704,938.84,1100.86,1100.86,109.65,29.99,,113.93,0.77,,,8.65,1486.96,1429.4,23.0522,,24.3,,-0.218,-1.365
2001-01-03,111.5056,4.929,266.5254,933.62,1094.35,1094.35,110.94,26.6,,112.96,0.44,,,8.5,1472.46,1421.22,22.9203,,25.03,,-0.218,-1.629
2001-01-04,113.2662,4.787,268.1969,938.37,1100.92,1100.92,110.4,26.97,,114.51,0.48,,,8.52,1490.64,1428.32,23.0348,,25.35,,-0.263,-1.442
2001-01-05,113.8326,4.569,268.6308,943.45,1109.07,1109.07,109.92,28.67,,117.05,0.57,,,8.54,1495.27,1426.69,23.0085,,25.18,,-0.377,-1.333
2001-01-08,114.6617,4.56,268.4073,944.95,1112.19,1112.19,109.6,29.84,,119.37,0.55,,,8.55,1487.16,1432.19,23.0972,,24.43,,-0.43,-1.69
2001-01-09,115.0856,4.659,268.8654,942.45,1108.58,1108.58,111.07,27.99,,117.13,0.88,,,8.37,1462.05,1431.87,23.0921,,24.59,,-0.43,-1.399
2001-01-10,115.5499,4.775,268.583,939.08,1103.38,1103.38,112.18,26.8,,114.05,0.53,,,8.26,1452.31,1409.28,22.7278,,25.34,,-0.418,-1.196
2001-01-11,114.7323,4.733,269.1879,938.32,1104.97,1104.97,110.05,25.79,,112.05,0.43,,,8.03,1462.85,1400.14,24.7748,,25.61,,-0.44,-1.057
2001-01-12,115.0255,4.891,269.6365,934.03,1098.81,1098.81,110.43,24.56,,110.86,0.54,,,7.81,1469.45,1365.98,24.1703,,25.75,,-0.44,-0.994
2001-01-16,114.053,4.881,269.5961,935.27,1100.84,1100.84,110.7,25.28,,104.97,0.5,,,7.8,1458.32,1382.95,22.1166,,26.2,,-0.434,-0.888
2001-01-17,112.7037,4.822,271.0074,938.51,1106.14,1106.14,116.94,24.93,,103.31,0.44,,,7.87,1474.33,1389.81,22.0581,,24.79,,-0.427,-0.889
2001-01-18,114.0237,4.72,271.6989,942.41,1112.35,1112.35,111.12,23.37,,109.29,0.52,,,7.8,1489.47,1372.32,21.7802,,25.62,,-0.445,-0.91
2001-01-19,115.2254,4.735,271.7873,939.64,1109.54,1109.54,112.25,23.24,,109.61,0.43,,,7.69,1481.71,1367.72,21.7044,,27.04,,-0.477,-0.887
2001-01-22,115.4782,4.743,272.1536,938.45,1108.14,1108.14,112.76,23.25,,110.42,0.43,,,7.6,1483.61,1342.62,21.3063,,26.53,,-0.487,-0.83
2001-01-23,114.366,4.828,272.6582,936.42,1105.59,1105.59,111.59,21.57,,112.23,0.57,,,7.47,1483.93,1347.35,21.3814,,26.67,,-0.487,-0.718
2001-01-24,113.6592,4.844,272.971,936.28,1107.14,1107.14,111.43,22.03,,113.54,0.49,,,7.36,1472.13,1322.36,20.9824,,26.26,,-0.487,-0.547
2001-01-25,113.8642,4.762,273.0263,938.17,1110.07,1110.07,110.98,22.64,,113.54,0.56,,,7.28,1475.47,,20.9824,,26.46,,-0.521,-0.552
2001-01-26,114.0719,4.771,274.0894,938.91,1110.7,1110.7,111.75,22.57,,104.24,0.57,,,7.26,1473.54,1341.77,21.2907,,26.98,,-0.516,-0.618
2001-01-29,112.1677,4.762,275.47,938.45,1109.73,1109.73,111.22,22.61,,100.27,0.46,,,7.19,1473.86,1348.97,21.4038,,26.6,,-0.516,-0.718
2001-01-30,112.3656,4.696,276.4257,941.54,1114.42,1114.42,111.38,22.57,,100.27,0.54,,,7.22,1479.56,1336.09,21.1997,,26.89,,-0.479,-0.696
2001-01-31,111.3745,4.572,277.2077,945.9,1120.84,1120.84,112.33,22.02,,103.02,0.55,,,6.87,1491.3,1341.91,21.292,,26.66,,-0.514,-0.909
2001-02-01,113.4645,4.555,277.7127,949.28,1126.22,1126.22,113.0,21.66,,104.67,0.48,,,7.09,1495.36,1314.95,20.8621,,28.1,,-0.406,-0.624
2001-02-02,115.2944,4.637,277.2674,945.85,1121.32,1121.32,112.2,21.95,,101.34,0.54,,,6.99,1476.92,1315.23,20.8657,,29.19,,-0.386,-0.544
2001-02-05,113.2027,4.67,275.8905,945.69,1119.59,1119.59,111.82,22.19,,100.28,0.51,,,6.96,1476.66,1324.97,21.0202,,28.45,,-0.386,-0.415
2001-02-06,113.1556,4.687,275.6231,943.79,1114.53,1114.53,112.28,21.98,,97.88,0.62,,,6.92,1471.92,1376.54,21.8132,,28.7,,-0.386,-0.373
2001-02-07,114.0916,4.72,274.8646,944.29,1114.46,1114.46,111.8,21.67,,101.58,0.52,,,6.92,1459.23,1351.46,21.4156,,29.91,,-0.405,-0.413
2001-02-08,113.8385,4.712,275.8213,944.21,1114.9,1114.9,111.75,21.46,,101.57,0.66,,,6.77,1441.19,1343.55,21.2911,,29.84,,-0.442,-0.419
2001-02-09,113.1022,4.636,276.2569,946.79,1118.76,1118.76,111.73,22.03,,104.53,0.6,,,6.79,1432.76,1369.89,21.7015,,29.25,,-0.442,-0.473
2001-02-12,112.292,4.661,276.3645,945.79,1117.03,1117.03,111.01,21.92,,108.23,0.55,,,6.72,1447.29,1380.2,21.8352,,29.0,,-0.442,-0.58
2001-02-13,112.5776,4.719,276.7222,944.52,1115.74,1115.74,112.07,21.37,,103.48,0.69,,,6.67,1438.94,1371.18,21.7279,,28.46,,-0.442,-0.517
2001-02-14,111.8473,4.855,276.7253,942.75,1113.13,1113.13,113.09,21.52,,99.39,0.63,,,6.6,1424.74,1359.99,21.5495,,27.28,,-0.328,-0.506
2001-02-15,110.9273,4.838,277.1806,940.79,1112.17,1112.17,114.5,20.27,,102.34,0.58,,,6.48,1423.53,1340.93,21.259,,26.64,,-0.318,-0.408
2001-02-16,111.3535,4.719,276.6057,944.31,1116.96,1116.96,112.29,22.12,,107.02,0.8,,,6.59,1413.16,1312.15,20.7996,,26.89,,-0.296,-0.335
2001-02-20,110.839,4.727,274.6426,944.8,1116.89,1116.89,112.1,24.69,,105.33,0.62,,,6.64,1395.06,1305.6,20.5621,,26.62,,-0.296,-0.639
2001-02-21,110.3787,4.693,271.5613,943.48,1114.13,1114.13,112.47,25.75,,105.52,0.62,,,6.62,1384.47,1264.74,19.9186,,26.37,,-0.296,-0.679
2001-02-22,110.2016,4.596,272.7096,943.78,1114.54,1114.54,113.65,26.76,,106.56,0.68,,,6.67,1377.29,1274.86,20.0677,,26.46,,-0.259,-0.736
2001-02-23,110.4648,4.53,272.8582,945.84,1116.75,1116.75,113.12,27.21,,112.96,0.53,,,6.74,1365.83,1305.97,20.5569,,26.52,,-0.259,-0.691
2001-02-26,110.1503,4.448,273.4881,948.05,1119.9,1119.9,112.71,25.43,,110.88,0.5,,,6.82,1375.56,,20.5569,,26.11,,-0.259,-0.921
2001-02-27,110.4852,4.439,273.1921,952.01,1126.01,1126.01,112.65,26.49,,111.85,0.74,,,6.86,1385.04,1315.19,20.702,,26.02,,-0.225,-0.811
2001-02-28,110.4787,4.39,273.7935,954.14,1130.31,1130.31,112.91,28.35,,110.77,0.72,,,6.84,1378.2,1328.92,20.9532,,25.57,,-0.29,-0.827
2001-03-01,110.7465,4.406,275.4628,955.92,1133.9,1133.9,112.91,28.08,,110.14,0.57,,,6.86,1375.29,1334.22,21.0412,,25.85,,-0.236,-0.769
2001-03-02,111.1243,4.463,276.4122,952.41,1128.75,1128.75,112.1,27.43,,110.68,0.7,,,6.79,1369.15,1320.28,20.8214,,26.0,,-0.231,-0.81
2001-03-05,112.12,4.479,277.5427,952.39,1128.65,1128.65,112.52,27.12,,104.86,0.64,,,6.76,1373.81,,20.8286,,26.71,,-0.231,-0.761
2001-03-06,112.0072,4.47,277.8706,952.53,1129.49,1129.49,111.93,25.89,,100.99,0.52,,,6.75,1394.76,1283.27,20.2448,,26.48,,-0.062,-0.718
2001-03-07,112.3398,4.404,278.8092,955.39,1133.85,1133.85,111.16,24.12,,108.84,0.49,,,6.78,1392.68,1347.56,21.2591,,27.23,,-0.071,-0.843
2001-03-08,111.4649,4.403,278.2534,956.69,1136.4,1136.4,112.34,24.29,,104.45,0.7,,,6.8,1392.18,1333.34,21.0348,,26.68,,-0.038,-0.922
2001-03-09,111.0209,4.469,278.5853,954.95,1133.53,1133.53,109.24,25.62,,98.57,0.76,,,6.74,1380.76,1298.35,20.4828,,26.33,,-0.04,-0.878
2001-03-12,110.9966,4.402,277.3243,955.43,1133.44,1133.44,109.23,30.32,,100.89,0.75,,,6.76,1344.04,1295.86,20.4436,,25.9,,-0.04,-0.836
2001-03-13,110.21,4.435,277.2282,954.83,1131.89,1131.89,110.69,27.55,,103.75,0.91,,,6.84,1313.62,1300.8,20.5215,,25.28,,-0.04,-1.245
2001-03-14,108.2545,4.275,276.7846,958.33,1136.9,1136.9,109.51,29.61,,111.25,0.76,,,7.0,1289.31,1313.27,20.736,,23.93,,-0.044,-1.071
2001-03-15,107.485,4.216,275.5028,959.82,1137.82,1137.82,109.99,28.56,,112.81,0.76,,,7.07,1304.67,1326.82,20.95,,24.19,,-0.056,-1.416
2001-03-16,107.0317,4.24,274.4956,961.59,1140.74,1140.74,109.21,29.91,,115.01,0.97,,,7.13,1270.96,1318.32,20.8158,,25.05,,-0.026,-1.292
2001-03-19,106.6231,4.298,272.6528,959.86,1138.55,1138.55,114.43,29.78,,111.48,0.51,,,7.1,1268.16,,20.8158,,24.81,,-0.026,-1.303
2001-03-20,106.7731,4.205,273.414,961.98,1141.75,1141.75,112.89,30.96,,107.57,0.6,,,7.2,1284.92,1326.65,20.9423,,24.62,,-0.026,-1.164
2001-03-21,107.0288,4.213,273.8595,962.97,1142.41,1142.41,111.74,31.93,,107.57,0.68,,,7.3,1279.32,1329.47,20.8476,,25.0,,-0.026,-1.365
2001-03-22,106.5006,4.145,269.6743,964.82,1144.4,1144.4,110.55,32.84,,113.97,0.55,,,7.47,1220.79,1347.97,21.1378,,24.63,,-0.004,-1.682
2001-03-23,107.6734,4.261,268.667,961.79,1140.72,1140.72,111.21,30.45,,111.01,0.42,,,7.38,1258.19,1342.54,21.0526,,25.38,,-0.004,-1.875
2001-03-26,108.2263,4.269,272.0019,960.51,1139.24,1139.24,109.79,29.04,,106.04,0.47,,,7.4,1302.07,1342.9,21.0583,,25.4,,0.002,-1.566
2001-03-27,109.1551,4.413,272.9762,955.62,1133.22,1133.22,111.57,27.04,,108.07,0.57,,,7.28,1321.05,1360.4,21.3327,,25.89,,-0.045,-1.621
2001-03-28,106.8976,4.345,272.4455,956.27,1133.39,1133.39,110.24,28.58,,111.47,0.73,,,7.35,1304.74,1364.3,21.3891,,25.27,,-0.045,-1.252
2001-03-29,106.6572,4.271,270.9314,956.92,1134.66,1134.66,110.65,29.17,,110.3,0.78,,,7.85,1283.96,1357.51,21.2826,,24.5,,0.05,-1.426
2001-03-30,105.3717,4.18,270.8515,958.93,1137.24,1137.24,109.58,28.64,,111.55,0.63,,,7.17,1282.99,1354.95,21.2754,,24.74,,0.059,-1.473
2001-04-02,104.9252,4.213,271.0069,958.2,1136.55,1136.55,109.32,31.21,,111.37,0.62,,,7.11,1272.4,1364.17,21.421,,24.11,,-0.013,-1.456
2001-04-03,105.8213,4.122,271.1624,959.17,1136.33,1136.33,109.1,34.72,,113.62,0.83,,,7.21,1256.76,1373.73,21.5711,,24.77,,0.027,-1.514
2001-04-04,107.4805,4.097,271.7123,960.13,1137.25,1137.25,108.73,34.07,,114.3,0.66,,,7.38,1278.36,1366.01,21.4499,,25.32,,0.02,-1.956
2001-04-05,107.993,4.171,273.2552,958.62,1134.86,1134.86,110.62,29.94,,108.52,0.61,,,7.36,1298.39,1373.47,21.567,,25.32,,0.06,-1.955
2001-04-06,107.2951,4.079,274.3223,962.47,1140.07,1140.07,109.07,31.69,,109.3,0.71,,,7.47,1301.44,1349.47,21.1901,,25.17,,0.056,-1.691
2001-04-09,107.8337,4.087,275.8157,961.38,1137.33,1137.33,108.31,31.91,,103.08,0.85,,,7.49,1301.6,1354.31,21.2661,,25.28,,0.056,-2.127
2001-04-10,109.0299,4.212,276.2591,956.02,1128.99,1128.99,109.73,29.44,,99.68,0.44,,,7.38,1308.18,1352.26,21.234,,26.54,,0.056,-1.971
2001-04-11,108.9696,4.27,275.2085,955.38,1128.88,1128.88,110.0,28.46,,100.03,0.62,,,7.31,1313.29,1340.89,21.0235,,26.53,,0.056,-1.737
2001-04-12,109.1958,4.354,274.9387,954.17,1127.5,1127.5,110.4,26.12,,98.25,0.65,,,7.31,1326.52,1332.53,20.9266,,27.37,,0.005,-1.446
2001-04-16,110.2487,4.439,273.0714,949.95,1121.44,1121.44,109.1,26.33,,100.04,0.63,,,7.18,1313.91,1330.31,20.8917,,,,-0.023,-1.465
2001-04-17,109.3811,4.431,273.5614,953.28,1125.87,1125.87,110.44,25.61,,102.17,0.72,,,7.22,1306.76,1318.8,20.711,,27.63,,-0.007,-1.18
2001-04-18,109.3899,4.245,274.6476,957.66,1132.28,1132.28,111.04,24.13,,108.73,0.4,,,7.3,1334.59,1315.92,20.6657,,27.29,,0.01,-1.227
2001-04-19,108.7943,4.312,271.9766,953.42,1126.54,1126.54,112.29,24.16,,106.8,0.4,,,7.22,1355.39,1326.61,20.8336,,26.83,,0.017,-1.555
2001-04-20,108.2567,4.236,267.6744,954.11,1127.1,1127.1,112.67,25.38,,109.1,0.41,,,7.18,1356.11,1301.53,20.4398,,26.39,,0.017,-0.771
2001-04-23,107.9292,4.126,262.5681,957.39,1131.43,1131.43,113.18,28.16,,110.06,0.54,,,7.27,1345.21,,20.4398,,26.55,,0.017,-1.081
2001-04-24,107.212,4.134,264.9128,957.06,1131.39,1131.39,113.24,28.49,,107.67,0.6,,,7.23,1343.61,1278.94,23.733,,26.32,,0.101,-1.292
2001-04-25,107.4318,4.21,265.3321,955.46,1130.67,1130.67,112.33,27.4,,102.4,0.58,,,7.14,1347.2,1255.27,23.2901,,26.82,,0.093,-1.174
2001-04-26,108.6608,4.144,267.7246,958.74,1137.05,1137.05,112.85,25.96,,103.68,0.47,,,7.18,1360.88,1252.82,23.2449,,27.6,,0.311,-0.927
2001-04-27,108.3163,4.259,270.6641,954.1,1129.85,1129.85,113.62,24.02,,103.68,0.53,,,7.15,1364.53,1245.86,23.1237,,27.79,,0.302,-0.946
2001-04-30,108.7085,4.276,270.081,954.95,1133.53,1133.53,113.56,25.48,,108.72,0.42,,,6.92,1369.47,1267.65,23.5478,,27.89,,0.31,-0.672
2001-05-01,109.3762,4.227,269.2429,957.07,1136.91,1136.91,113.17,24.2,,105.05,0.51,,,6.93,1386.4,1257.94,23.365,,28.33,,0.349,-0.822
2001-05-02,108.4536,4.252,269.0813,958.07,1138.33,1138.33,113.52,24.23,,110.09,0.48,,,6.86,1385.82,1239.94,22.9482,,27.59,,0.354,-0.769
2001-05-03,109.1157,4.219,271.4126,961.59,1144.28,1144.28,112.83,25.78,,104.8,0.67,,,6.88,1371.98,1241.23,22.8831,,28.07,,0.335,-0.74
2001-05-04,109.0157,4.145,272.3517,962.82,1145.31,1145.31,113.2,23.91,,99.5,0.55,,,6.9,1378.9,1234.18,22.7124,,28.19,,0.324,-0.946
2001-05-07,108.192,4.095,273.929,962.61,1144.44,1144.44,113.67,24.86,,95.72,0.45,,,6.86,1383.27,1241.41,22.8211,,,,0.24,-0.904
2001-05-08,107.9164,4.112,273.4351,962.13,1142.72,1142.72,113.96,24.44,,95.47,0.55,,,6.87,1368.6,1253.8,23.052,,27.9,,0.21,-0.942
2001-05-09,108.271,4.07,273.363,964.14,1145.18,1145.18,113.7,24.35,,99.74,0.56,,,6.92,1357.28,1261.89,23.106,,28.15,,0.21,-0.743
2001-05-10,108.2946,4.162,273.9562,960.06,1139.19,1139.19,114.12,24.0,,102.58,0.59,,,6.83,1370.46,1264.74,23.1402,,28.48,,0.174,-0.746
2001-05-11,108.0314,4.314,270.8065,952.03,1128.49,1128.49,114.33,23.54,,109.28,0.53,,,6.64,1359.75,1233.42,22.5825,,28.19,,0.193,-0.56
2001-05-14,108.0958,4.272,270.5261,955.23,1133.16,1133.16,116.74,24.26,,106.35,0.54,,,6.69,1335.01,1180.16,21.6279,,28.28,,0.219,-0.472
2001-05-15,108.5899,4.239,270.9589,954.21,1132.07,1132.07,115.2,23.71,,101.45,0.75,,,6.66,1351.84,1197.66,21.901,,28.16,,0.219,-0.676
2001-05-16,108.5779,4.231,273.6449,955.96,1135.09,1135.09,115.27,21.89,,103.27,0.49,,,6.71,1352.0,1166.71,21.3249,,28.36,,0.199,-0.721
2001-05-17,109.0405,4.324,275.3204,957.04,1137.9,1137.9,116.1,21.47,,104.76,0.46,,,6.7,1365.49,1173.56,21.3731,,28.46,,0.187,-0.581
2001-05-18,110.832,4.359,276.688,957.91,1139.73,1139.73,118.37,21.23,,107.92,0.41,,,6.65,1363.4,1150.53,21.1009,,29.39,,0.187,-0.56
2001-05-21,110.3076,4.342,277.8587,958.43,1139.94,1139.94,118.45,20.76,,107.92,0.39,,,6.66,1373.25,1170.81,21.4643,,29.42,,0.187,-0.534
2001-05-22,109.6928,4.326,278.3224,958.41,1139.67,1139.67,117.74,21.35,,106.72,0.54,,,6.67,1371.14,1142.62,20.9514,,29.36,,0.187,-0.485
2001-05-23,109.4202,4.249,277.7217,958.71,1140.26,1140.26,115.38,22.08,,107.08,0.62,,,6.67,1362.38,1122.14,20.4941,,29.24,,0.187,-0.473
2001-05-24,108.3741,4.301,277.4911,955.03,1135.0,1135.0,116.88,20.57,,109.4,0.52,,,6.56,1358.33,1117.58,20.3899,,28.53,,0.207,-0.519
2001-05-25,107.4399,4.268,276.9607,955.31,1135.62,1135.62,115.1,20.6,,111.15,0.51,,,6.57,1349.59,1139.83,20.6822,,28.48,,0.021,-0.272
2001-05-29,106.7252,4.312,276.5913,955.4,1136.44,1136.44,112.91,22.14,,106.41,0.69,,,6.56,1342.66,1182.17,21.4396,,29.17,,-0.012,-0.338
2001-05-30,106.1975,4.303,275.9197,955.66,1137.14,1137.14,111.54,22.76,,106.41,0.62,,,6.48,1325.61,1153.29,21.0379,,29.14,,-0.012,-0.25
2001-05-31,106.0908,4.188,277.0769,960.71,1143.59,1143.59,113.13,22.64,,105.49,0.68,,,6.53,1317.21,1147.95,20.9419,,29.34,,0.023,-0.339
2001-06-01,106.1831,4.213,276.8826,962.59,1147.23,1147.23,111.75,21.59,,96.78,0.47,,,6.55,1313.59,1160.33,21.1721,,29.07,,0.033,-0.437
2001-06-04,105.7913,4.179,280.7676,964.28,1150.15,1150.15,110.58,21.38,,92.11,0.56,,,6.58,1317.92,1145.87,20.8407,,29.26,,0.153,-0.257
2001-06-05,105.9345,4.105,282.7725,967.17,1154.99,1154.99,109.7,19.58,,95.6,0.58,,,6.64,1325.88,1106.46,20.1239,,29.68,,0.183,-0.184
2001-06-06,105.4849,4.113,283.1715,967.46,1156.0,1156.0,111.67,20.39,,101.02,0.64,,,6.55,1318.01,1103.25,20.0655,,28.96,,0.183,-0.244
2001-06-07,105.3181,4.121,284.0379,965.74,1153.14,1153.14,110.25,19.67,,101.7,0.46,,,6.53,1321.59,1151.44,20.9417,,28.5,,0.181,-0.308
2001-06-08,106.1922,4.153,285.1669,963.82,1150.06,1150.06,110.52,19.92,,99.34,0.57,,,6.46,1317.57,1128.43,20.5232,,29.44,,0.181,-0.189
2001-06-11,106.6774,4.087,286.1816,966.43,1153.31,1153.31,111.41,20.7,,98.01,0.63,,,6.51,1296.98,1137.59,20.6902,,29.57,,0.181,-0.154
2001-06-12,107.1948,4.061,285.8159,968.59,1155.85,1155.85,114.05,20.7,,100.41,0.74,,,6.58,1277.7,1168.38,21.2553,,29.46,,0.181,-0.317
2001-06-13,106.7427,4.044,284.7436,968.51,1154.96,1154.96,114.13,21.45,,97.81,0.49,,,6.59,1287.41,1165.89,21.2107,,29.34,,0.181,-0.386
2001-06-14,106.8355,4.002,284.1851,970.27,1158.05,1158.05,113.67,23.12,,99.81,0.8,,,6.71,1283.88,1183.5,21.531,,29.59,,0.102,-0.433
2001-06-15,105.4248,3.976,284.3811,969.25,1156.22,1156.22,114.52,22.81,,98.6,0.87,,,6.79,1275.99,,21.5315,,28.12,,0.109,-0.512
2001-06-18,104.8868,3.967,281.1829,968.91,1154.89,1154.89,113.03,23.17,,97.7,0.53,,,6.87,1263.82,1179.68,21.462,,27.01,,0.109,-0.545
2001-06-19,104.9829,3.958,281.705,969.15,1153.96,1153.96,113.35,22.34,,97.3,0.65,,,7.03,1261.92,1191.81,21.8246,,26.98,,0.125,-0.538
2001-06-20,102.7428,3.949,282.8264,970.17,1154.5,1154.5,113.26,21.71,,96.52,0.51,,,7.16,1252.52,1238.16,22.7124,,26.09,,0.139,-0.618
2001-06-21,102.7767,3.957,284.1288,971.1,1156.41,1156.41,114.7,19.38,,95.31,0.65,,,7.17,1258.72,1253.7,22.9764,,26.3,,0.167,-0.404
2001-06-22,102.506,3.897,284.6274,974.63,1162.11,1162.11,114.68,20.02,,96.9,0.63,,,7.23,1265.59,1242.98,22.7799,,26.59,,0.167,-0.254
2001-06-25,102.412,3.922,285.7736,974.48,1162.4,1162.4,113.3,20.67,,96.22,0.55,,,7.22,1268.82,1224.36,22.4398,,27.07,,0.167,-0.466
2001-06-26,102.6716,4.006,285.025,971.3,1157.17,1157.17,111.85,21.2,,98.83,0.58,,,7.16,1256.7,1209.47,22.1856,,26.99,,0.226,-0.452
2001-06-27,101.2189,4.108,284.2983,970.33,1156.26,1156.26,111.55,20.88,,95.22,0.62,,,7.1,1252.68,1228.75,22.5392,,25.66,,0.226,-0.37
2001-06-28,100.6923,4.209,283.1197,966.32,1151.34,1151.34,114.01,20.01,,95.89,0.4,,,6.99,1248.98,1234.52,22.6451,,25.4,,0.279,-0.228
2001-06-29,101.5707,4.242,282.1132,964.34,1149.31,1149.31,115.7,19.06,,96.6,0.51,,,6.97,1261.49,1253.05,22.9856,,26.08,,0.289,-0.086
2001-07-02,101.5395,4.168,281.8506,967.5,1154.23,1154.23,114.6,18.76,,95.43,0.57,,,7.04,1271.95,1249.46,22.9367,,25.64,,0.439,-0.004
2001-07-03,101.6363,4.235,280.5746,965.97,1151.88,1151.88,110.24,18.92,,94.05,0.56,,,6.98,1262.84,1266.44,23.2484,,25.36,,0.47,-0.055
2001-07-05,102.0775,4.237,276.9847,965.08,1150.24,1150.24,114.04,20.09,,93.64,0.65,,,6.97,1234.56,1248.58,22.9088,,25.84,,0.498,0.002
2001-07-06,103.2672,4.12,277.4285,967.37,1153.33,1153.33,112.69,21.63,,92.87,0.76,,,7.02,1215.54,1266.61,23.2396,,26.81,,0.497,-0.098
2001-07-09,103.0265,4.112,277.9603,968.91,1154.93,1154.93,111.33,22.48,,90.7,0.69,,,7.0,1217.4,1263.51,23.18,,26.15,,0.532,-0.171
2001-07-10,103.1636,4.003,274.7878,971.31,1158.14,1158.14,111.08,23.25,,93.39,0.92,,,7.05,1221.91,1261.2,23.5068,,25.93,,0.507,-0.163
2001-07-11,103.5735,4.054,270.0878,970.95,1156.99,1156.99,114.33,24.01,,98.3,0.77,,,7.06,1212.87,1255.54,23.3685,,25.52,,0.507,-0.293
2001-07-12,104.6134,4.037,261.8114,972.74,1160.0,1160.0,113.57,22.09,,100.06,0.42,,,7.12,1221.43,1255.18,23.5885,,25.14,,0.424,-0.345
2001-07-13,103.641,4.071,261.9084,972.62,1159.75,1159.75,112.88,21.14,,99.19,0.59,,,7.11,1222.96,1245.67,23.4054,,24.97,,0.408,-0.261
2001-07-16,102.5702,4.038,262.2915,974.96,1163.48,1163.48,113.21,22.91,,98.47,0.73,,,7.16,1221.18,1248.92,23.496,,24.78,,0.412,-0.184
